promo_title,promo_start_dt,promo_end_dt,banner_title,banner_desc,promo_contents,promo_catgs,banner_link
💙헬스plus 7월 FOCUS💙,24.07.01,24.07.31,헬스+,"

헬스+
나를 위한헬스템 찾아보기
10% 장바구니 쿠폰 증정


",[' 헬스 FOCUS '],"['전체', '가볍게 이너뷰티💙', '산뜻한 W케어💙', '상쾌한 리프레쉬💙', '건강식품 특가💚', '푸드 특가💚', '구강용품 특가💚', '헬스/건강용품 특가💚', '여성/위생용품 특가💚', '컴포트웨어 특가💚', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103960026&trackingCd=Home_Planshop1_1_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=(PC) 헬스FOCUS&t_number=1
럭키 7월에는 행운 선물하기 🍀💚,24.07.12,24.07.31,선물하기,"

선물하기
행운부적 받고선물 쿠폰까지!
기프트카드 추첨 증정


","[' 행운 선물하기 럭키 7월에는 행운만 가득 행운을 받으면 쿠폰이 지급돼요! 이벤트 기간 : 7월 12일 ~ 7월 31일 ', ' COUPON 행운받고 쿠폰 혜택까지! 선물하기 전용 2,000원 쿠폰 APP 2만원 이상 선물하기 시 사용기간 : 24년 7월 12일 ~ 7월 31일 APP에서 발급 가능해요! ']","['전체', '🎁 생일 선물 🎁', '🎁 결혼/집들이 선물 🎁', '🎁 출산/육아 선물 🎁', '🎁 합격 선물 🎁', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000104110028&trackingCd=Home_Planshop1_2_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=선물하기&t_number=2
7월 올영픽💜,none,none,올영PICK,"

올영PICK
올리브영이PICK한이 달의 브랜드
베스트 아이템 한정특가


",[' 올영PICK 7월 올리브영 APP과 매장에서 만나보세요! '],"['전체', '두피도 바디도 모두 피부니까 ✨', '여름철 트러블, 각질 OUT ✋', '여름 스킨케어의 끝은 SUN 🌞', '여름철 피부 고민 해결 💙', '컨셉츄얼한 콜라보템 총집합 ❤', '건강하고 가벼운 식단관리 제안 🖤', '구강 리프레쉬 & 풋케어 쿨링 🧡', '여름 맨즈케어 큐레이션 💇\u200d♂️', '향기롭고 산뜻한 여름 🌼', 'Luxe Edit 1주년 🎇', '셀프 관리 종결템 🎀', '올리브 키트 상품 특가로 만나기👑', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103650007&trackingCd=Home_Planshop1_3_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=올영픽&t_number=3
시원하고 편안하게 감탄브라,24.07.22,24.07.29,감탄브라,"

감탄브라
인견 소재로한층 더시원하게
여름 언더웨어 최대할인


",[' 여름 BEST 가볍고 산뜻한 착용감 감탄브라 인견쿨&에어소프트'],"['전체', '인견쿨🤍', '에어소프트🤍', '모달스킨🤍', '자세브라🤍', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000104220045&trackingCd=Home_Planshop1_4_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=잡화-704-1_신상로그온_박은수/김서영&t_number=4
240722 힌스,none,none,힌스,"

힌스
청량한 라일락에풍-덩 빠져요
힌스 블루 에디션 할인 


","[' BRAND WEEK PLUS hince Summer in Bloom CREATED BY OLIVEYOUNG MAGAZINE Blue Dive Edition 청량한 여름 향이 느껴지는 힌스 ‘블루 다이브 에디션’을 소개합니다. 시원한 물속으로 첨-벙 빠져들듯 힌스만의 쿨한 컬러감의 패키지와 새로워진 컬러 스펙트럼으로 이번 여름 완벽한 메이크업 완성해요. ', ' BENEFIT1 브랜드 위크 기간 중 힌스 제품 구매 시 사용 가능한 2천원 장바구니 쿠폰을 드립니다. BENEFIT2 행사 기간 중 힌스 올라운드 팔레트 구매 시 듀얼 브러쉬 1:1 증정 한정수량 ', '꼭 알아두세요', ' LILAC CORE MAKE UP 올여름 힌스가 제안하는 라일락 코어 메이크업 소화하기 어려운 블루코어 대신 핑크에 블루 한 방울 더해 청량해진 라일락 컬러에 주목해요. 메이크업 아티스트 이세라 #헤더블루 팔레트의 핑크빔 펄과 블루 도트 글리터를 눈 중앙과 눈 앞머리에 얹어 오묘하면서 청량한 느낌을 강조했어요. 도톰한 광택감의 라일락 핑크 컬러, #로라일락 으로 마무리하면 말간 여름 무드가 쉽게 완성되죠. 힌스 로 글로우 젤 틴트만의 말갛게 차오르는 텍스처가 쌓을수록 싱그러운 느낌을 줍니다. #헤더블루 팔레트의 블루 펄이 라일락 메이크업의 한 끗 디테일을 잡아줘요. ‘블루 다이브 에디션’에서만 만나는 오묘한 라일락 톤 그리고 블루 패키지. #블루 쿠션으로 얇고 섬세한 블러 피부 표현해요. 습한 여름에도 48H 완벽한 베이스가 유지되죠. ', '한스 로 글로우 젤 틴트 4ml 로 라일락', '한스 올라운드 아이 팔레트 04 헤더 블루', '한스 로 세컨 스킨 메쉬 매트 쿠션', '한스 로 글로우 젤 틴트 4ml 로 라일락', '장바구니 담기', '한스 로 세컨 스킨 메쉬 매트 쿠션', '장바구니 담기', '한스 올라운드 아이 팔레트 04 헤더 블루', '장바구니 담기', ' ROSE FUZZ MAKE UP 웜톤을 위한 싱그러운 여름, 로즈 퍼즈 메이크업 피치인 듯 로즈인 듯 소프트하게 #로즈퍼즈 팔레트 속 톤온톤 조합의 말간 코랄과 차분한 인디 로즈 컬러로 밝고 여릿한 무드를 연출해요. 은은한 펄감의 소프트 피치 컬러를 치크에 얹어 사랑스러움을 더해요. 뉴트럴한 핑크 베이지, #레어 컬러가 텁텁함 없이 싱그럽게 올라가요. 뽀얗고 말간 로즈퍼즈룩으로 뉴트럴 썸머 무드를 만들어요. ', '한스 로 글로우 젤 틴트 4ml 레어', '장바구니 담기', '한스 세컨 스킨 메쉬 매트 쿠션', '장바구니 담기', '한스 올라운드 아이 팔레트 05 로즈 퍼즈', '장바구니 담기', '한스 올라운드 아이 팔레트 05 로즈 퍼즈', '한스 세컨 스킨 메쉬 매트 쿠션', '한스 로 글로우 젤 틴트 4ml 레어', ' Summer in Bloom with hince ', 'BRAND SHOP', '닫기']","['전체', '힌스 블루에디션 만나보기🤍', '힌스 립 BEST 🤍', '힌스 베이스 BEST 🤍', '힌스 아이 BEST 🤍', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103110021&trackingCd=Home_Planshop1_5_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=색조-704-1_브랜드위크플러스_황하영/이민경&t_number=5
콜라겐비타민젤리 런칭💕,none,none,세노비스,"

세노비스
스킨코어의힘을키울 때
콜라겐비타민젤리 론칭기념 할인


",['07.22 ~ 07.29 콜라겐 비타민 젤리 올리브영 단독 런칭기념 온라인몰 단독 추가할인 + 증정 혜택까지!'],"['전체', '콜라겐비타민젤리 런칭💕', '세노비스 BEST', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103750118&trackingCd=Home_Planshop1_6_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=건강식품-704-1_메인A_김진주/박진희&t_number=6
품절대란 브레이✨,24.07.22,24.07.28,브레이,"

브레이
부드럽게녹아드는멜팅 텍스처
립슬릭을 특가로 만나요


",[' BRAVE 브레이 전제품 20% + 5% 추가 할인 프로모션'],"['전체', '브레이 만나보기🤍', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103810197&trackingCd=Home_Planshop1_7_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=색조-704-2_메인B_황하영/이민경&t_number=7
취향대로 선택하는 달바 톤업썬,24.07.22,24.07.28,달바,"

달바
자연스럽게얼굴을 밝히는신비로운 광채
핑크&퍼플 선크림 1+1 기획세트


",[' 취향에 따라 골라쓰는 핑크빛 광채&보랏빛 쿨톤 올영 단독 특가+증정 혜택까지!'],"['전체', '핑크빛 생기 톤업 VS 보랏빛 쿨톤 톤업', '더운 여름철 간편한 올인원 스킨케어!', '더위에 지칠 땐, 생기보습 스페셜케어!']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103910056&trackingCd=Home_Planshop1_8_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=썬케어-704-3_신상아/최다정&t_number=8
올인원 한판 비타민✨,none,none,GNM자연의품격,"

GNM자연의품격
고함량 비타민과7가지 미네랄로여름체력 키워요
콜라겐 증정 행사


",['07.22-07.31 올인원 한판 비타민 콜라겐 증정 이벤트! 뉴트리션 멀티팩 20% 할인'],"['전체', '올인원 한판 비타민', 'GNM자연의품격 BEST', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103750120&trackingCd=Home_Planshop1_9_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=건강식품-704-3_김진주/박진희&t_number=9
"간편하게 즐겨요, 홈카페의 모든것☕",24.07.22,24.07.31,홈카페,"

홈카페
신발 젖을일없이집에서 바로마시는 커피
홈바리스타를 위한 기획전


",[' HOME CAFE 멀리 나가지 말아요. 여름의 더위와 장마의 습기를 피해 향기로운 커피향으로 완성하는 홈카페'],"['전체', '커피머신&악세사리', '디저트 가전', '블렌더&전기포트']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103720113&trackingCd=Home_Planshop1_10_PROD&t_page=홈&t_click=메인롤링배너&t_banner_name=잡화-704-7_최고은/김민지&t_number=10
