promo_title,promo_start_dt,promo_end_dt,banner_title,banner_desc,promo_contents,promo_catgs,banner_link
6월 올영pick💙,23.06.01,23.06.30,올영p!ck,"

올영p!ck
올리브영이p!ck한이 달의 브랜드
베스트 아이템 한정특가


",[' 올영p!ck 6월 '],"['전체', '1등 진정🌿2주 미백✨5배 수분💙', '진정템 총집합🚨', '밤! 오일! 폼! 여름엔 클렌징🤗', '부드러움 신세계, 믿을수 없는 시원함', '얼굴부터 발끝까지 SUMMER COLOR🌞', '처음 모습 그대로, KEEP & FIXING😎', '매일매일 SUN데이🌞', '바디 트러블 이별 공식➕➖✖➗', '똑똑한 요즘관리❗', 'SILKY, UNLIMITED🖤', '뽀송하고 가볍게 상쾌한 여름나기🎈', '올리브키트상품 특가로 만나기🤗', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102910007&trackingCd=Home_Planshop1_1_PROD
"HOT여름, COOL한 색조특가🌊",23.06.12,23.06.25,색조 클리어런스,"

색조 클리어런스
14일간즐기는한여름 특가
한정수량 최대 70%할인


",[' Summer Make up CLEARANCE 올리브영이 준비한 14일간의 COOL한 한여름 특가'],"['전체', 'HOT한 립 특가👄', '여름준비 EYE템 특가👀', '베이스 꿀템도 득템🍯']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102750128&trackingCd=Home_Planshop1_2_PROD
WONSOJU TO GO!,none,none,SHOWCASE,"

SHOWCASE
가볍게간편하게원소주 투고!
올리브영 오프라인 매장 런칭


","[' SHOWCASE vol.26 WONSOJU ', "" SHOWCASE IS \t\t\t\t\t브랜드의 신상 아이템을 올리브영 단독 선런칭으로 소개합니다. \t\t\t\t\t전통 증류식 소주로 소주의 새로운 기준을 제시한 원소주의 신제품 '원소주 투고'를 지금 만나보세요. \t\t\t\t "", ' WONSOJU TOGO 가볍고, 맛있고, 편하게! 원소주 투고! ', "" Chapter 1 Customized Flavor Lightness 17% \t\t\t\t\t저도수 제품을 만들기 위해 여러 실험을 거쳐 탄생한 '원소주 투고'. \t\t\t\t\t강원도의 쌀과 물을 원료로 사용해 전통 증류식 소주에서만 느낄 수 있는 부드러움을 담았습니다. \t\t\t\t "", "" Handy Size 100ml 가벼운 파우치에 담아 색다른 멋이 느껴지는 '원소주 투고'는 캠핑, 피크닉 등 언제 어디든 편하게 휴대하기 좋습니다. Product Name 원소주 투고 Composition 원소주 투고 식스팩(6개입) Manufacturing Method 감압식 증류 Tasting Note 깔끔한 맛 Fragnance 산뜻한 향 Color 무색투명 "", "" Chapter 2 Customizing Mood 내 마음대로, 내 멋대로 '원소주 투고'와 함께 나만의 무드를 연출해 보세요! "", "" Special Goods WONSOJU X TEHNCE '원소주 투고'와 '덴스'가 만나 탄생한 특별한 '칵테일 컵(2종)'과 '키 홀더 세트'를 올리브영 단독으로 만나보세요. "", ' Special Pairing ', '쫀득한 군고구마 말랭이', '한라봉&감귤 착즙주스', '바삭한 비트 믹스칩', '바삭한 비트 믹스칩', "" OLIVE YOUNG Offline Store 우리 동네에 '원소주 투고'가 입점된 매장을 확인해 보세요. "", '검색', ' Editor 이주은 Model 박재범 Photography 채대한 Film 할렉스 Hair & Makeup 한주영 Styling 이종현 Set Styling 이나경 Design 박하림 Publishing 유지성 ']",[],https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102030026&trackingCd=Home_Planshop1_3_PROD
투쿨포스쿨X레오제이 갓벽블러쿠션!,23.06.12,23.06.18,투쿨포스쿨,"

투쿨포스쿨
매끈함을오래유지해줘요
최대 30%할인


",['too cool for school 레오제이 공동개발 완벽을 넘어선 #갓벽쿠션'],"['전체', '레오제이 공동개발 쿠션', '완벽 베이스 유지템', '애교살 필수템']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102750122&trackingCd=Home_Planshop1_4_PROD
손상모를 위한 헤어 케어 루틴,none,none,브랜드위크 플러스,"

브랜드위크 플러스
손상모를 위한프리미엄헤어 케어
올라플렉스 최대 10% 할인


","[' Brandweek+ FIND YOUR LIGHTNESS ', 'BENEFIT', 'EDITORIAL', ' 01 브랜드위크 행사 기간에만 만날 수 있는      올라플렉스 베스트셀러 가격을 소개합니다. ', '올라플렉스         No.0 인텐시브 본드 빌딩 헤어 트리트먼트 155ml', '올라플렉스         No.3 헤어 퍼펙터 100ml', '올라플렉스         No.6 본드 스무더 100ml', '올라플렉스         No.7 본딩 오일 30ml', '올라플렉스         No.6 본드 스무더 100ml', '올라플렉스         No.7 본딩 오일 30ml', ' 02 올라플렉스 제품 구매 인증 및        리뷰 작성하면 선물을 드려요. ', '이벤트 참여하기', '꼭 알아두세요', ' 01 브랜드위크 행사 기간에만 만날 수 있는      올라플렉스 베스트셀러 가격을 소개합니다. ', '인텐시브 본드 빌딩 헤어 트리트먼트', '인텐시브 본드 빌딩 헤어 트리트먼트', '본드 메인터넌스 샴푸', '본드 메인터넌스 샴푸', '본드 스무더', '본드 스무더', ' Editer 유승읍, 이혜리 Photographer 윤보람 Hair&Makeup 오세영 Fashion Stylist 장보영 Model 오경옥, 사리나 Designer 신유나 Publisher 조아름 ', '닫기']","['전체', '🤍STEP 1. Pre-Shampoo🤍', '💛STEP 2. 샴푸 & 컨디셔너💛', '💜STEP 3. 샴푸 후 모발 케어💜']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000103110002&trackingCd=Home_Planshop1_5_PROD
여름에도 뽀송하게 생공적 하루💙,23.06.12,23.06.18,생활공작소,"

생활공작소
보송한일상을만들어요
최대 34%할인


",['06.12-06.18 똑똑하게 여름나기 필수템 제습제로 완벽 습기 제거 딥클린 캡슐세제 본품 증정'],"['전체', '💗6/12 단 하루 특가💗', '생활공작소 BEST💙', '장마철엔 제습제💦', '깔끔세제🤎', '홈클리닝💜', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102840093&trackingCd=Home_Planshop1_6_PROD
"제니 PICK, 헤라 단독기획+증정🤍",23.06.12,23.06.19,헤라,"

헤라
유난히반짝이는피부의 비밀
최대 15%할인


",[' HERA SUMMER VIBE 헤라와 함께 맞이하는 썸머 바이브'],"['전체', '헤라 한정기획+할인🤍', '헤라 🤍BEST🤍', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102780062&trackingCd=Home_Planshop1_7_PROD
이니스프리 잡티토닝세럼 15% 할인!,23.06.08,23.06.19,이니스프리,"

이니스프리
투명한피부를 위한첫 단계
최대 20%할인


",[' 이니스프리 비타C 그린티 엔자임 세럼 기획전 #잡티토닝세럼 #최대20%할인'],"['전체', '이니스프리 BEST 세럼모음', '이니스프리 다른상품 더보기', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102700068&trackingCd=Home_Planshop1_8_PROD
이너뷰티로 전략적인 여름준비🌞,23.06.08,23.06.18,슬리밍 ,"

슬리밍 
다가올여름 바캉스준비해요 
최대 56%할인


",[' 전략적인 슬리밍 놓칠 수 없는 이너뷰티 슬리밍/이너뷰티 건강식품 최대 60% 할인'],"['전체', '🌞전략적 슬리밍🌞', '👒여름에도 이너뷰티👒', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102830057&trackingCd=Home_Planshop1_9_PROD
더바디샵 전 품목 최대 36% 할인💚,23.06.12,23.06.18,더바디샵,"

더바디샵
향기롭게하루를시작해요
단독 브랜드데이 최대 36%할인


",[' 더바디샵 올리브영 단독 브랜드데이 최대 36%OFF & 올리브영 단독세트'],"['전체', '더바디샵 한정 기획 최대 36%🤍💚', '더바디샵 X 티트리 💚', '더바디샵 X 화이트 머스크🤍', '더바디샵 X 진저/모링가/자몽💛', '\xa0', '\xa0', '\xa0']",https://www.oliveyoung.co.kr/store/planshop/getPlanShopDetail.do?dispCatNo=500000102780063&trackingCd=Home_Planshop1_10_PROD
